src,dst,weight
8.0,287.0,4.255691692378605e-06
8.0,459.0,3.7034724300610833e-06
8.0,465.0,5.126029918756103e-06
8.0,557.0,6.719817520206561e-06
8.0,615.0,6.716895768477116e-06
8.0,809.0,4.354158591013402e-06
9.0,9.0,0.9997230768203735
9.0,116.0,4.476656613405794e-06
9.0,227.0,3.77543301510741e-06
9.0,368.0,2.5261176688218256e-06
9.0,369.0,3.013505647686543e-06
9.0,370.0,3.2089101296151057e-06
9.0,1277.0,2.9910718239989365e-06
10.0,10.0,0.9998863339424133
10.0,54.0,2.4138784283422865e-05
10.0,449.0,2.3825866719562327e-06
10.0,1113.0,3.747921937247156e-07
10.0,1185.0,3.5259938613307895e-07
10.0,1269.0,3.1930155728332466e-06
10.0,1460.0,5.104230353936146e-07
11.0,11.0,0.9995532631874084
11.0,255.0,1.1369073945388664e-05
11.0,451.0,2.4031060092966072e-05
11.0,463.0,1.5019989405118395e-05
11.0,530.0,9.973023225029465e-06
11.0,1188.0,1.0231467058474664e-05
11.0,1330.0,1.556795359647367e-05
12.0,12.0,0.9997923374176025
12.0,259.0,1.0341379947931273e-06
12.0,264.0,1.7079958070098655e-06
12.0,512.0,8.010806595848408e-07
12.0,613.0,1.4656213807029417e-06
12.0,849.0,1.8713602685238584e-06
12.0,1074.0,1.6834871985338395e-06
13.0,13.0,0.9996602535247803
13.0,129.0,9.78155730990693e-06
13.0,194.0,7.771299351588823e-06
13.0,573.0,4.031442585983314e-06
13.0,1067.0,8.46837974677328e-06
13.0,1217.0,8.781657015788369e-06
13.0,1364.0,9.78155730990693e-06
14.0,5.0,6.189701252878876e-06
14.0,14.0,0.9998788237571716
14.0,351.0,1.5395593209177605e-06
14.0,352.0,1.325412085861899e-06
14.0,440.0,1.707686919871776e-06
14.0,879.0,1.603738724043069e-06
14.0,1124.0,3.1790068533155136e-06
15.0,15.0,0.9999611973762512
15.0,262.0,3.046805829853838e-07
15.0,458.0,1.9699905351444613e-07
15.0,1211.0,2.0236920761362853e-07
15.0,1398.0,2.2472950433893857e-07
15.0,1439.0,1.8880217567129876e-07
15.0,1491.0,2.142957526984901e-07
16.0,16.0,0.9996134638786316
16.0,19.0,6.127627329988172e-06
16.0,451.0,3.927635134459706e-06
16.0,1330.0,4.858674401475582e-06
16.0,1348.0,4.826615622732788e-06
16.0,1421.0,1.1301223821647e-05
16.0,1490.0,1.1913473827007692e-05
17.0,17.0,0.9999589323997498
17.0,87.0,1.5855573565204395e-07
17.0,89.0,1.3915372676365223e-07
17.0,253.0,1.9086050428995804e-07
17.0,456.0,1.495642010240772e-07
17.0,625.0,1.430618254971705e-07
17.0,667.0,1.3711662916193745e-07
18.0,18.0,0.9999548196792603
18.0,56.0,4.3586663878159015e-07
18.0,165.0,4.379387519293232e-07
18.0,166.0,3.707792473051086e-07
18.0,535.0,2.633542180774384e-06
18.0,903.0,2.673627648164256e-07
18.0,989.0,2.486779067112366e-07
19.0,19.0,0.9996002912521362
19.0,255.0,6.524546733999159e-06
19.0,451.0,6.4303326325898524e-06
19.0,1188.0,6.188394308992429e-06
19.0,1330.0,7.135722171369707e-06
19.0,1421.0,1.3013470379519276e-05
19.0,1490.0,9.180192137137055e-06
20.0,20.0,0.9999284148216248
20.0,265.0,6.8257172642915975e-06
20.0,327.0,1.056660380527319e-06
20.0,380.0,4.567637006402947e-07
20.0,743.0,7.015324172243709e-06
20.0,1295.0,9.781819017007365e-07
20.0,1397.0,1.6803560356493108e-06
21.0,21.0,0.9997426867485046
21.0,200.0,5.132460046297638e-06
21.0,292.0,5.177051207283512e-06
21.0,627.0,2.061821760435123e-06
21.0,682.0,5.309787411533762e-06
21.0,1254.0,2.8065687729394995e-06
21.0,1435.0,3.219990958314156e-06
22.0,22.0,0.9998896718025208
22.0,73.0,6.390293378899514e-07
22.0,317.0,5.802447162750468e-07
22.0,550.0,9.607080073692487e-07
22.0,746.0,5.654160304402467e-07
22.0,1042.0,2.9522641398216365e-07
22.0,1158.0,3.683701095269498e-07
23.0,23.0,0.9996334910392761
23.0,353.0,4.066368546773447e-06
23.0,419.0,6.203711109264987e-06
23.0,724.0,4.24538347942871e-06
23.0,793.0,7.0245855567918625e-06
23.0,1019.0,7.457553692802321e-06
23.0,1071.0,3.9565115912409965e-06
24.0,24.0,0.9996297955513
24.0,133.0,3.799388650804758e-06
24.0,589.0,5.778113518317696e-06
24.0,724.0,3.6062106119061355e-06
24.0,792.0,4.755544978252146e-06
24.0,1261.0,4.853265181736788e-06
24.0,1446.0,3.7884974517510273e-06
25.0,25.0,0.9999474883079529
25.0,188.0,3.2470015298713406e-07
25.0,367.0,3.002005257712881e-07
25.0,398.0,5.360572004065034e-07
25.0,499.0,1.9835736111417646e-06
25.0,744.0,3.029629738193762e-07
25.0,1061.0,3.388666414139152e-07
26.0,26.0,0.9999220967292786
26.0,632.0,3.2937751370809565e-07
26.0,1109.0,3.3757189044081315e-07
26.0,1238.0,5.276547199173365e-07
26.0,1247.0,5.620212846224604e-07
26.0,1337.0,3.7840757727281016e-07
26.0,1403.0,3.3792682074818003e-07
27.0,27.0,0.9998729825019836
27.0,171.0,6.182872880344803e-07
27.0,432.0,3.997960448032245e-06
27.0,494.0,1.1994078477073344e-06
27.0,755.0,5.618095201498363e-06
27.0,1072.0,5.207908770898939e-07
27.0,1263.0,1.6588508060522145e-06
28.0,28.0,0.9998360872268677
28.0,44.0,1.597420236976177e-06
28.0,51.0,1.538945298307226e-06
28.0,291.0,2.2541446469404036e-06
28.0,698.0,1.6242101992247626e-06
28.0,821.0,1.7017009668052197e-06
28.0,1104.0,2.2577714844373986e-06
29.0,29.0,0.9999422430992126
29.0,128.0,4.939663540426409e-07
29.0,327.0,4.0002325363275304e-07
29.0,380.0,3.928401781649882e-07
29.0,981.0,5.26517965226958e-07
29.0,1092.0,3.8206479757718625e-07
29.0,1295.0,3.4199425158476515e-07
30.0,30.0,0.9999614953994751
30.0,310.0,5.205214961279125e-07
30.0,311.0,5.246245677881234e-07
30.0,401.0,5.642355631607643e-07
30.0,680.0,3.6321057450550143e-07
30.0,1022.0,9.588243443658939e-08
30.0,1027.0,7.18150545253593e-07
31.0,31.0,0.9999288320541382
31.0,763.0,3.843083504762035e-07
31.0,865.0,2.945842879853444e-06
31.0,901.0,3.843129547931312e-07
31.0,908.0,2.485360710124951e-06
31.0,1252.0,4.388136289890099e-07
31.0,1476.0,8.796328074822668e-07
32.0,32.0,0.9998576045036316
32.0,247.0,1.6477281405968824e-06
32.0,301.0,1.0960485496980255e-06
32.0,494.0,8.423216968367342e-07
32.0,803.0,1.2150071597716305e-06
32.0,1072.0,1.714381687634159e-05
32.0,1263.0,7.326284503506031e-07
33.0,33.0,0.9996552467346191
33.0,120.0,2.613749302327051e-06
33.0,508.0,2.4401882910751738e-05
33.0,533.0,2.6641744170774473e-06
33.0,730.0,2.147700342902681e-06
33.0,835.0,2.120201543220901e-06
33.0,1341.0,5.060870535089634e-06
34.0,34.0,0.9999430179595947
34.0,278.0,2.7933253932133084e-07
34.0,394.0,1.2460831158023211e-06
34.0,665.0,1.2413383956300095e-06
34.0,800.0,8.098429020719777e-07
34.0,1082.0,2.8851866318291286e-07
34.0,1351.0,2.5660717710707104e-06
35.0,35.0,0.9996582269668579
35.0,138.0,3.1627141652279533e-06
35.0,307.0,4.228602847433649e-06
35.0,699.0,1.1198797437828034e-05
35.0,831.0,3.8878242776263505e-06
35.0,979.0,4.525804797594901e-06
35.0,1499.0,3.799739033638616e-06
36.0,36.0,0.9998834729194641
36.0,167.0,1.1201125289517222e-06
36.0,187.0,1.2901158470413066e-06
36.0,775.0,3.3984372294071363e-07
36.0,1035.0,6.042611175871571e-07
36.0,1134.0,6.017833948135376e-05
36.0,1173.0,4.1495130176372186e-07
37.0,37.0,0.99994957447052
37.0,373.0,2.435964916003286e-06
37.0,586.0,7.069462526487769e-07
37.0,944.0,3.197934290710691e-07
37.0,1170.0,2.773055598481733e-07
37.0,1234.0,1.256943619409867e-06
37.0,1280.0,2.6975517357641365e-06
38.0,38.0,0.9998276829719543
38.0,280.0,2.796895614665118e-06
38.0,285.0,1.7583975022716913e-06
38.0,581.0,1.1941368711632094e-06
38.0,820.0,1.301437237088976e-06
38.0,935.0,1.5788278915351839e-06
38.0,1459.0,1.5082063100635423e-06
39.0,39.0,0.9999613761901855
39.0,66.0,4.966091751157364e-07
39.0,429.0,2.6372435968369246e-07
39.0,649.0,1.9632743430975097e-07
39.0,678.0,5.743576139138895e-07
39.0,681.0,2.6533166419540066e-07
39.0,1370.0,6.99350721333758e-07
40.0,40.0,0.9996402859687805
40.0,718.0,1.3519627827918157e-05
40.0,792.0,2.2001661363901803e-06
40.0,990.0,3.261796564402175e-06
40.0,991.0,3.077493602177128e-06
40.0,995.0,3.493198619253235e-06
40.0,1118.0,4.0744403122516815e-06
41.0,41.0,0.9999327659606934
41.0,314.0,3.2380073662352515e-06
41.0,461.0,5.507633318302396e-07
41.0,950.0,5.50631284568226e-07
41.0,1130.0,2.3474801764677977e-06
41.0,1133.0,3.727761395566631e-06
41.0,1207.0,1.936586613737745e-06
42.0,42.0,0.999948263168335
42.0,412.0,6.509333729809441e-07
42.0,1057.0,3.5675998333317693e-07
42.0,1187.0,9.928373856382677e-07
42.0,1225.0,5.816638690703257e-07
42.0,1296.0,4.82668042423029e-07
